2026-05-10T11:47:55.055+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "2c3b2fbb-937e-4d38-952f-486bb9f56304", "client_request_id": "", "path": "/logo.png", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 1, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/logo.png", "completed_at": "2026-05-10T11:47:55.055+0800"}
2026-05-10T11:47:55.063+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "7584d5bf-9883-4cab-8b9d-7af60e9c25a3", "client_request_id": "", "path": "/api/v1/settings/public", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 1, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/api/v1/settings/public", "completed_at": "2026-05-10T11:47:55.062+0800"}
2026-05-10T11:47:55.274+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "ebe36bd7-685c-40f5-a384-c36aecc1644e", "client_request_id": "", "path": "/logo.png", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 0, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/logo.png", "completed_at": "2026-05-10T11:47:55.274+0800"}
2026-05-10T11:48:01.686+0800	INFO	service/turnstile_service.go:50	[Turnstile] Disabled, skipping verification	{"service": "sub2api", "env": "production", "component": "service.turnstile", "legacy_printf": true}
2026-05-10T11:48:01.804+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "57b2711a-a17b-4d12-9a13-59cdc856efdd", "client_request_id": "", "path": "/api/v1/auth/login", "method": "POST", "component": "http.access", "status_code": 200, "latency_ms": 120, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "POST", "path": "/api/v1/auth/login", "completed_at": "2026-05-10T11:48:01.804+0800"}
2026-05-10T11:48:01.838+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "e0d0e790-e181-40bd-8ceb-4e77ee8811fe", "client_request_id": "", "path": "/api/v1/subscriptions/active", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 27, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/api/v1/subscriptions/active", "completed_at": "2026-05-10T11:48:01.837+0800"}
2026-05-10T11:48:01.920+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "7788d541-d496-4b7f-a7d9-7af610315851", "client_request_id": "", "path": "/assets/DashboardView-BW06NsYc.js", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 0, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/DashboardView-BW06NsYc.js", "completed_at": "2026-05-10T11:48:01.920+0800"}
2026-05-10T11:48:01.956+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "84e88c2c-aa09-416c-8a7a-0e56e67de593", "client_request_id": "", "path": "/assets/LoadingSpinner-BdD5bf5h.js", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 1, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/LoadingSpinner-BdD5bf5h.js", "completed_at": "2026-05-10T11:48:01.956+0800"}
2026-05-10T11:48:01.956+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "80ced328-ee66-4718-a230-a83e68cc66dc", "client_request_id": "", "path": "/assets/AppLayout.vue_vue_type_script_setup_true_lang-1wdI5KrQ.js", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 1, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/AppLayout.vue_vue_type_script_setup_true_lang-1wdI5KrQ.js", "completed_at": "2026-05-10T11:48:01.956+0800"}
2026-05-10T11:48:01.956+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "6a1977fd-c3c0-43ea-b59d-96d02d3b4ac5", "client_request_id": "", "path": "/assets/usage-D9myJWaC.js", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 1, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/usage-D9myJWaC.js", "completed_at": "2026-05-10T11:48:01.956+0800"}
2026-05-10T11:48:01.957+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "7d95a994-aafb-4936-9aee-9b146eeb2f00", "client_request_id": "", "path": "/assets/LoadingSpinner-DT-rtrW_.css", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 0, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/LoadingSpinner-DT-rtrW_.css", "completed_at": "2026-05-10T11:48:01.957+0800"}
2026-05-10T11:48:01.957+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "c6b8f1e8-422b-42be-9cec-37f030bcdb34", "client_request_id": "", "path": "/assets/DateRangePicker-BysAM5Uo.js", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 0, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/DateRangePicker-BysAM5Uo.js", "completed_at": "2026-05-10T11:48:01.957+0800"}
2026-05-10T11:48:01.960+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "be3faf97-b2ec-42a7-b000-b42d1fa9979c", "client_request_id": "", "path": "/assets/DateRangePicker-DnLNOoiJ.css", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 0, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/DateRangePicker-DnLNOoiJ.css", "completed_at": "2026-05-10T11:48:01.960+0800"}
2026-05-10T11:48:01.965+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "c7d513bf-4374-4cce-b384-1de22171a4bd", "client_request_id": "", "path": "/assets/Select-D1KmlnrJ.css", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 1, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/Select-D1KmlnrJ.css", "completed_at": "2026-05-10T11:48:01.965+0800"}
2026-05-10T11:48:01.965+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "cbf3407a-5e48-415f-978c-2b2069ca82cc", "client_request_id": "", "path": "/assets/Select-TO0Mp7yF.js", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 0, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/Select-TO0Mp7yF.js", "completed_at": "2026-05-10T11:48:01.965+0800"}
2026-05-10T11:48:01.965+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "947b93d5-4623-48b8-aec8-6eef55ed9287", "client_request_id": "", "path": "/assets/vendor-chart-KD3n8KyU.js", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 0, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/vendor-chart-KD3n8KyU.js", "completed_at": "2026-05-10T11:48:01.965+0800"}
2026-05-10T11:48:01.969+0800	INFO	middleware/logger.go:60	http request completed	{"service": "sub2api", "env": "production", "component": "http", "request_id": "cb257a0e-58f6-4bce-9d1f-54673345b7f9", "client_request_id": "", "path": "/assets/LocaleSwitcher-BOLTGb_T.js", "method": "GET", "component": "http.access", "status_code": 200, "latency_ms": 0, "client_ip": "172.18.0.1", "protocol": "HTTP/1.1", "method": "GET", "path": "/assets/LocaleSwitcher-BOLTGb_T.js", "completed_at": "2026-05-10T11:48:01.969+0800"}
